資料名稱,字頭,轉號,韻圖開合(修正後),韻圖母位置,韻圖聲,韻圖韻,韻圖等
韻鏡（古逸叢書本）,抓,25,,齒音第一位,去,效,二
韻鏡（古逸叢書本）,樂,25,,牙音第四位,去,效,二
韻鏡（古逸叢書本）,敲,25,,牙音第二位,去,效,二
韻鏡（古逸叢書本）,教,25,,牙音第一位,去,效,二
韻鏡（古逸叢書本）,橈,25,,舌音第四位,去,效,二
韻鏡（古逸叢書本）,棹,25,,舌音第三位,去,效,二
韻鏡（古逸叢書本）,趠,25,,舌音第二位,去,效,二
韻鏡（古逸叢書本）,罩,25,,舌音第一位,去,效,二
韻鏡（古逸叢書本）,𧳖,25,,脣音第四位,去,效,二
韻鏡（古逸叢書本）,𦫗,25,,脣音第三位,去,效,二
韻鏡（古逸叢書本）,奅,25,,脣音第二位,去,效,二
韻鏡（古逸叢書本）,豹,25,,脣音第一位,去,效,二
韻鏡（古逸叢書本）,饒,25,,舌齒音第二位,去,笑,三
韻鏡（古逸叢書本）,療,25,,舌齒音第一位,去,笑,三
韻鏡（古逸叢書本）,邵,25,,齒音第五位,去,笑,三
韻鏡（古逸叢書本）,少,25,,齒音第四位,去,笑,三
韻鏡（古逸叢書本）,照,25,,齒音第一位,去,笑,三
韻鏡（古逸叢書本）,嶠,25,,牙音第三位,去,笑,三
韻鏡（古逸叢書本）,驕,25,,牙音第一位,去,笑,三
韻鏡（古逸叢書本）,召,25,,舌音第三位,去,笑,三
韻鏡（古逸叢書本）,脁,25,,舌音第二位,去,笑,三
韻鏡（古逸叢書本）,廟,25,,脣音第四位,去,笑,三
韻鏡（古逸叢書本）,𩕐,25,,舌齒音第一位,去,嘯,四
韻鏡（古逸叢書本）,㱇,25,,喉音第二位,去,嘯,四
韻鏡（古逸叢書本）,窔,25,,喉音第一位,去,嘯,四
韻鏡（古逸叢書本）,嘯,25,,齒音第四位,去,嘯,四
韻鏡（古逸叢書本）,顤,25,,牙音第四位,去,嘯,四
韻鏡（古逸叢書本）,竅,25,,牙音第二位,去,嘯,四
韻鏡（古逸叢書本）,呌,25,,牙音第一位,去,嘯,四
韻鏡（古逸叢書本）,尿,25,,舌音第四位,去,嘯,四
韻鏡（古逸叢書本）,藋,25,,舌音第三位,去,嘯,四
韻鏡（古逸叢書本）,糶,25,,舌音第二位,去,嘯,四
韻鏡（古逸叢書本）,弔,25,,舌音第一位,去,嘯,四
韻鏡（古逸叢書本）,遙,26,,喉音第四位,平,霄,四
韻鏡（古逸叢書本）,葽,26,,喉音第一位,平,霄,四
韻鏡（古逸叢書本）,霄,26,,齒音第四位,平,霄,四
韻鏡（古逸叢書本）,樵,26,,齒音第三位,平,霄,四
韻鏡（古逸叢書本）,鍫,26,,齒音第二位,平,霄,四
韻鏡（古逸叢書本）,焦,26,,齒音第一位,平,霄,四
韻鏡（古逸叢書本）,翹,26,,牙音第三位,平,霄,四
韻鏡（古逸叢書本）,蹻,26,,牙音第二位,平,霄,四
韻鏡（古逸叢書本）,蜱,26,,脣音第四位,平,霄,四
韻鏡（古逸叢書本）,瓢,26,,脣音第三位,平,霄,四
韻鏡（古逸叢書本）,漂,26,,脣音第二位,平,霄,四
韻鏡（古逸叢書本）,飆,26,,脣音第一位,平,霄,四
韻鏡（古逸叢書本）,鷕,26,,喉音第四位,上,小,四
韻鏡（古逸叢書本）,闄,26,,喉音第一位,上,小,四
韻鏡（古逸叢書本）,小,26,,齒音第四位,上,小,四
韻鏡（古逸叢書本）,𤃭,26,,齒音第三位,上,小,四
韻鏡（古逸叢書本）,悄,26,,齒音第二位,上,小,四
韻鏡（古逸叢書本）,剿,26,,齒音第一位,上,小,四
韻鏡（古逸叢書本）,𥃧,26,,牙音第一位,上,小,四
韻鏡（古逸叢書本）,眇,26,,脣音第四位,上,小,四
韻鏡（古逸叢書本）,摽,26,,脣音第三位,上,小,四
韻鏡（古逸叢書本）,縹,26,,脣音第二位,上,小,四
韻鏡（古逸叢書本）,褾,26,,脣音第一位,上,小,四
韻鏡（古逸叢書本）,燿,26,,喉音第四位,去,𥬇,四
韻鏡（古逸叢書本）,要,26,,喉音第一位,去,𥬇,四
韻鏡（古逸叢書本）,𥬇,26,,齒音第四位,去,𥬇,四
韻鏡（古逸叢書本）,噍,26,,齒音第三位,去,𥬇,四
韻鏡（古逸叢書本）,陗,26,,齒音第二位,去,𥬇,四
韻鏡（古逸叢書本）,醮,26,,齒音第一位,去,𥬇,四
韻鏡（古逸叢書本）,趬,26,,牙音第四位,去,𥬇,四
韻鏡（古逸叢書本）,翹,26,,牙音第三位,去,𥬇,四
韻鏡（古逸叢書本）,𧇠,26,,牙音第二位,去,𥬇,四
韻鏡（古逸叢書本）,妙,26,,脣音第四位,去,𥬇,四
韻鏡（古逸叢書本）,驃,26,,脣音第三位,去,𥬇,四
韻鏡（古逸叢書本）,剽,26,,脣音第二位,去,𥬇,四
韻鏡（古逸叢書本）,羅,27,開,舌齒音第一位,平,歌,一
韻鏡（古逸叢書本）,何,27,開,喉音第三位,平,歌,一
韻鏡（古逸叢書本）,訶,27,開,喉音第二位,平,歌,一
韻鏡（古逸叢書本）,阿,27,開,喉音第一位,平,歌,一
韻鏡（古逸叢書本）,娑,27,開,齒音第四位,平,歌,一
韻鏡（古逸叢書本）,醝,27,開,齒音第三位,平,歌,一
韻鏡（古逸叢書本）,蹉,27,開,齒音第二位,平,歌,一
韻鏡（古逸叢書本）,莪,27,開,牙音第四位,平,歌,一
韻鏡（古逸叢書本）,珂,27,開,牙音第二位,平,歌,一
韻鏡（古逸叢書本）,歌,27,開,牙音第一位,平,歌,一
韻鏡（古逸叢書本）,那,27,開,舌音第四位,平,歌,一
韻鏡（古逸叢書本）,駝,27,開,舌音第三位,平,歌,一
韻鏡（古逸叢書本）,他,27,開,舌音第二位,平,歌,一
韻鏡（古逸叢書本）,多,27,開,舌音第一位,平,歌,一
韻鏡（古逸叢書本）,砢,27,開,舌齒音第一位,上,哿,一
韻鏡（古逸叢書本）,荷,27,開,喉音第三位,上,哿,一
韻鏡（古逸叢書本）,㰤,27,開,喉音第二位,上,哿,一
韻鏡（古逸叢書本）,𨵌,27,開,喉音第一位,上,哿,一
韻鏡（古逸叢書本）,縒,27,開,齒音第四位,上,哿,一
韻鏡（古逸叢書本）,瑳,27,開,齒音第二位,上,哿,一
韻鏡（古逸叢書本）,左,27,開,齒音第一位,上,哿,一
韻鏡（古逸叢書本）,我,27,開,牙音第四位,上,哿,一
韻鏡（古逸叢書本）,可,27,開,牙音第二位,上,哿,一
韻鏡（古逸叢書本）,哿,27,開,牙音第一位,上,哿,一
韻鏡（古逸叢書本）,橠,27,開,舌音第四位,上,哿,一
韻鏡（古逸叢書本）,爹,27,開,舌音第三位,上,哿,一
韻鏡（古逸叢書本）,癉,27,開,舌音第一位,上,哿,一
韻鏡（古逸叢書本）,邏,27,開,舌齒音第一位,去,箇,一
韻鏡（古逸叢書本）,賀,27,開,喉音第三位,去,箇,一
韻鏡（古逸叢書本）,呵,27,開,喉音第二位,去,箇,一
韻鏡（古逸叢書本）,些,27,開,齒音第四位,去,箇,一
韻鏡（古逸叢書本）,磋,27,開,齒音第二位,去,箇,一
韻鏡（古逸叢書本）,佐,27,開,齒音第一位,去,箇,一
韻鏡（古逸叢書本）,餓,27,開,牙音第四位,去,箇,一
韻鏡（古逸叢書本）,坷,27,開,牙音第二位,去,箇,一
韻鏡（古逸叢書本）,箇,27,開,牙音第一位,去,箇,一
韻鏡（古逸叢書本）,奈,27,開,舌音第四位,去,箇,一
韻鏡（古逸叢書本）,馱,27,開,舌音第三位,去,箇,一
韻鏡（古逸叢書本）,拖,27,開,舌音第二位,去,箇,一
韻鏡（古逸叢書本）,跢,27,開,舌音第一位,去,箇,一
韻鏡（古逸叢書本）,𩼊,28,合,舌齒音第一位,平,戈,一
韻鏡（古逸叢書本）,和,28,合,喉音第三位,平,戈,一
韻鏡（古逸叢書本）,倭,28,合,喉音第一位,平,戈,一
韻鏡（古逸叢書本）,莎,28,合,齒音第四位,平,戈,一
韻鏡（古逸叢書本）,矬,28,合,齒音第三位,平,戈,一
韻鏡（古逸叢書本）,遳,28,合,齒音第二位,平,戈,一
韻鏡（古逸叢書本）,侳,28,合,齒音第一位,平,戈,一
韻鏡（古逸叢書本）,訛,28,合,牙音第四位,平,戈,一
韻鏡（古逸叢書本）,科,28,合,牙音第二位,平,戈,一
韻鏡（古逸叢書本）,戈,28,合,牙音第一位,平,戈,一
韻鏡（古逸叢書本）,捼,28,合,舌音第四位,平,戈,一
韻鏡（古逸叢書本）,㸰,28,合,舌音第三位,平,戈,一
韻鏡（古逸叢書本）,詑,28,合,舌音第二位,平,戈,一
韻鏡（古逸叢書本）,𨹃,28,合,舌音第一位,平,戈,一
韻鏡（古逸叢書本）,摩,28,合,脣音第四位,平,戈,一
韻鏡（古逸叢書本）,婆,28,合,脣音第三位,平,戈,一
韻鏡（古逸叢書本）,頗,28,合,脣音第二位,平,戈,一
韻鏡（古逸叢書本）,波,28,合,脣音第一位,平,戈,一
韻鏡（古逸叢書本）,靴,28,合,喉音第二位,平,戈,三
韻鏡（古逸叢書本）,𦚢,28,合,喉音第一位,平,戈,三
